KomKode;Y;X;KmsCellId;NBefPer;Dagbefolk
159;6180850;718050;100M_61808_7180;11;0
159;6180850;718150;100M_61808_7181;128;8
159;6180850;718250;100M_61808_7182;75;1
159;6180850;718450;100M_61808_7184;0;930
101;6180850;718850;100M_61808_7188;89;1
101;6180850;718950;100M_61808_7189;59;1
159;6180850;719750;100M_61808_7197;3;0
159;6180850;719850;100M_61808_7198;26;2
159;6180850;719950;100M_61808_7199;36;0
159;6180850;720050;100M_61808_7200;28;2
159;6180850;720150;100M_61808_7201;26;1
159;6180850;720250;100M_61808_7202;39;3
159;6180850;720350;100M_61808_7203;60;2
159;6180850;720450;100M_61808_7204;68;17
159;6180850;720550;100M_61808_7205;44;2
159;6180850;720650;100M_61808_7206;18;0
101;6180850;721250;100M_61808_7212;17;1
101;6180850;721350;100M_61808_7213;28;0
101;6180850;721450;100M_61808_7214;37;2
101;6180850;721550;100M_61808_7215;22;1
101;6180850;721650;100M_61808_7216;61;4
101;6180850;721750;100M_61808_7217;262;17
101;6180850;721850;100M_61808_7218;78;8
101;6180850;721950;100M_61808_7219;49;8
101;6180850;722050;100M_61808_7220;180;6
101;6180850;722150;100M_61808_7221;201;7
101;6180850;722250;100M_61808_7222;172;8
101;6180850;722350;100M_61808_7223;53;112
101;6180850;722450;100M_61808_7224;45;19
101;6180850;722550;100M_61808_7225;43;1
101;6180850;722650;100M_61808_7226;0;10
101;6180850;722950;100M_61808_7229;24;2
101;6180850;723050;100M_61808_7230;29;0
101;6180850;723150;100M_61808_7231;32;4
101;6180850;723250;100M_61808_7232;12;8
101;6180850;723350;100M_61808_7233;0;0
101;6180850;723450;100M_61808_7234;0;395
101;6180850;723550;100M_61808_7235;20;214
101;6180850;723650;100M_61808_7236;86;208
101;6180850;723750;100M_61808_7237;44;3
101;6180850;724250;100M_61808_7242;0;3
101;6180850;724350;100M_61808_7243;19;30
101;6180850;724450;100M_61808_7244;12;1
101;6180850;724550;100M_61808_7245;8;0
101;6180850;724650;100M_61808_7246;19;24
101;6180850;724750;100M_61808_7247;36;1
101;6180850;724850;100M_61808_7248;22;2
101;6180850;724950;100M_61808_7249;50;1
101;6180850;726350;100M_61808_7263;0;40
101;6180850;726550;100M_61808_7265;0;6
151;6180950;709550;100M_61809_7095;0;40
151;6180950;709650;100M_61809_7096;26;0
151;6180950;709750;100M_61809_7097;9;0
151;6180950;709850;100M_61809_7098;14;0
151;6180950;710150;100M_61809_7101;110;2
151;6180950;710250;100M_61809_7102;155;2
151;6180950;710350;100M_61809_7103;142;7
151;6180950;710450;100M_61809_7104;63;2
151;6180950;710550;100M_61809_7105;75;1
151;6180950;710650;100M_61809_7106;138;0
151;6180950;710750;100M_61809_7107;54;26
151;6180950;710950;100M_61809_7109;49;14
151;6180950;711050;100M_61809_7110;39;58
151;6180950;711150;100M_61809_7111;0;12
151;6180950;711250;100M_61809_7112;20;0
151;6180950;711350;100M_61809_7113;29;1
151;6180950;711450;100M_61809_7114;20;2
151;6180950;711550;100M_61809_7115;20;0
151;6180950;711650;100M_61809_7116;17;0
151;6180950;711750;100M_61809_7117;0;21
151;6180950;711850;100M_61809_7118;0;4
151;6180950;711950;100M_61809_7119;0;82
151;6180950;712050;100M_61809_7120;0;22
151;6180950;712350;100M_61809_7123;0;6
151;6180950;712450;100M_61809_7124;0;196
151;6180950;712550;100M_61809_7125;0;91
151;6180950;712650;100M_61809_7126;0;48
151;6180950;713350;100M_61809_7133;13;0
151;6180950;713450;100M_61809_7134;17;38
151;6180950;713550;100M_61809_7135;27;1
151;6180950;713650;100M_61809_7136;22;1
151;6180950;713750;100M_61809_7137;34;5
151;6180950;713850;100M_61809_7138;43;5
151;6180950;713950;100M_61809_7139;35;0
151;6180950;714050;100M_61809_7140;53;5
151;6180950;714150;100M_61809_7141;34;2
151;6180950;714250;100M_61809_7142;27;4
163;6180950;714450;100M_61809_7144;23;0
163;6180950;714550;100M_61809_7145;23;12
163;6180950;714650;100M_61809_7146;29;13
163;6180950;714750;100M_61809_7147;33;0
163;6180950;714850;100M_61809_7148;37;8
163;6180950;714950;100M_61809_7149;32;0
163;6180950;715050;100M_61809_7150;46;2
163;6180950;715150;100M_61809_7151;35;1
163;6180950;715250;100M_61809_7152;43;1
163;6180950;715350;100M_61809_7153;64;2
163;6180950;715450;100M_61809_7154;74;0
163;6180950;715550;100M_61809_7155;53;0
163;6180950;715650;100M_61809_7156;71;4
163;6180950;715750;100M_61809_7157;82;2
163;6180950;715850;100M_61809_7158;68;1
163;6180950;715950;100M_61809_7159;64;58
163;6180950;716050;100M_61809_7160;91;5
163;6180950;716150;100M_61809_7161;62;32
163;6180950;716250;100M_61809_7162;40;2
163;6180950;716450;100M_61809_7164;26;0
163;6180950;716550;100M_61809_7165;34;1
163;6180950;716650;100M_61809_7166;29;0
163;6180950;716750;100M_61809_7167;30;0
159;6180950;716950;100M_61809_7169;2;0
159;6180950;717050;100M_61809_7170;45;1
159;6180950;717150;100M_61809_7171;37;2
159;6180950;717250;100M_61809_7172;46;2
159;6180950;717350;100M_61809_7173;35;1
159;6180950;717450;100M_61809_7174;56;2
159;6180950;717550;100M_61809_7175;57;0
159;6180950;717650;100M_61809_7176;49;1
159;6180950;717750;100M_61809_7177;6;4
159;6180950;717850;100M_61809_7178;21;1
159;6180950;717950;100M_61809_7179;35;1
159;6180950;718050;100M_61809_7180;53;1
159;6180950;718150;100M_61809_7181;378;12
159;6180950;718250;100M_61809_7182;193;5
159;6180950;718350;100M_61809_7183;94;0
159;6180950;718450;100M_61809_7184;23;13
159;6180950;719750;100M_61809_7197;2;0
159;6180950;719850;100M_61809_7198;30;2
159;6180950;719950;100M_61809_7199;23;0
159;6180950;720050;100M_61809_7200;30;1
159;6180950;720150;100M_61809_7201;31;1
159;6180950;720250;100M_61809_7202;24;1
159;6180950;720350;100M_61809_7203;58;1
159;6180950;720450;100M_61809_7204;63;0
159;6180950;720550;100M_61809_7205;27;0
159;6180950;720650;100M_61809_7206;31;0
101;6180950;721150;100M_61809_7211;8;0
101;6180950;721250;100M_61809_7212;52;0
101;6180950;721350;100M_61809_7213;31;1
101;6180950;721450;100M_61809_7214;42;2
101;6180950;721550;100M_61809_7215;69;11
101;6180950;721650;100M_61809_7216;28;63
101;6180950;721750;100M_61809_7217;15;1
101;6180950;721850;100M_61809_7218;50;7
101;6180950;721950;100M_61809_7219;48;0
101;6180950;722050;100M_61809_7220;34;7
101;6180950;722150;100M_61809_7221;40;6
101;6180950;722250;100M_61809_7222;9;0
101;6180950;722350;100M_61809_7223;43;5
101;6180950;722450;100M_61809_7224;36;857
101;6180950;722550;100M_61809_7225;148;2
101;6180950;722650;100M_61809_7226;52;1
101;6180950;722750;100M_61809_7227;14;2
101;6180950;722850;100M_61809_7228;6;1
101;6180950;722950;100M_61809_7229;3;0
101;6180950;723050;100M_61809_7230;9;0
101;6180950;723150;100M_61809_7231;4;0
101;6180950;723750;100M_61809_7237;142;17
101;6180950;723850;100M_61809_7238;0;13
101;6180950;724250;100M_61809_7242;10;17
101;6180950;724350;100M_61809_7243;11;0
101;6180950;724450;100M_61809_7244;13;34
101;6180950;724550;100M_61809_7245;49;14
101;6180950;726450;100M_61809_7264;1;0
101;6180950;726650;100M_61809_7266;0;9
151;6181050;709050;100M_61810_7090;0;206
151;6181050;709150;100M_61810_7091;0;128
151;6181050;709450;100M_61810_7094;0;114
151;6181050;709550;100M_61810_7095;16;0
151;6181050;709650;100M_61810_7096;22;0
151;6181050;709750;100M_61810_7097;18;0
151;6181050;709850;100M_61810_7098;9;0
151;6181050;709950;100M_61810_7099;0;211
151;6181050;710050;100M_61810_7100;0;67
151;6181050;710150;100M_61810_7101;77;0
151;6181050;710250;100M_61810_7102;165;1
151;6181050;710350;100M_61810_7103;15;8
151;6181050;710550;100M_61810_7105;0;274
151;6181050;710750;100M_61810_7107;0;39
151;6181050;710850;100M_61810_7108;11;283
151;6181050;710950;100M_61810_7109;83;86
151;6181050;711050;100M_61810_7110;9;0
151;6181050;711150;100M_61810_7111;15;0
151;6181050;711250;100M_61810_7112;67;8
151;6181050;711350;100M_61810_7113;30;2
151;6181050;711450;100M_61810_7114;36;1
151;6181050;711550;100M_61810_7115;36;3
151;6181050;711650;100M_61810_7116;25;1
151;6181050;711750;100M_61810_7117;4;2
151;6181050;711850;100M_61810_7118;12;106
151;6181050;711950;100M_61810_7119;10;33
151;6181050;712050;100M_61810_7120;0;234
151;6181050;712150;100M_61810_7121;0;110
151;6181050;712250;100M_61810_7122;0;208
151;6181050;713450;100M_61810_7134;6;7
151;6181050;713550;100M_61810_7135;22;3
151;6181050;713650;100M_61810_7136;23;2
151;6181050;713750;100M_61810_7137;30;1
151;6181050;713850;100M_61810_7138;28;0
151;6181050;713950;100M_61810_7139;30;0
151;6181050;714050;100M_61810_7140;39;3
151;6181050;714150;100M_61810_7141;35;3
163;6181050;714450;100M_61810_7144;22;0
163;6181050;714550;100M_61810_7145;58;3
163;6181050;714650;100M_61810_7146;57;0
163;6181050;714750;100M_61810_7147;34;1
163;6181050;714850;100M_61810_7148;34;6
163;6181050;714950;100M_61810_7149;29;1
163;6181050;715050;100M_61810_7150;36;0
163;6181050;715150;100M_61810_7151;58;0
163;6181050;715250;100M_61810_7152;33;4
163;6181050;715350;100M_61810_7153;52;0
163;6181050;715450;100M_61810_7154;50;15
163;6181050;715550;100M_61810_7155;117;2
163;6181050;715650;100M_61810_7156;43;1
163;6181050;715750;100M_61810_7157;61;12
163;6181050;715850;100M_61810_7158;69;0
163;6181050;715950;100M_61810_7159;21;12
163;6181050;716050;100M_61810_7160;116;1
163;6181050;716150;100M_61810_7161;44;1
163;6181050;716250;100M_61810_7162;34;1
163;6181050;716450;100M_61810_7164;0;54
163;6181050;716550;100M_61810_7165;4;13
163;6181050;716650;100M_61810_7166;0;2
159;6181050;716950;100M_61810_7169;9;0
159;6181050;717050;100M_61810_7170;54;1
159;6181050;717150;100M_61810_7171;55;1
159;6181050;717250;100M_61810_7172;40;9
159;6181050;717350;100M_61810_7173;39;1
159;6181050;717450;100M_61810_7174;41;1
159;6181050;717550;100M_61810_7175;23;0
159;6181050;717650;100M_61810_7176;45;7
159;6181050;717750;100M_61810_7177;37;1
159;6181050;717850;100M_61810_7178;40;3
159;6181050;717950;100M_61810_7179;30;1
159;6181050;718050;100M_61810_7180;10;6
159;6181050;718150;100M_61810_7181;390;15
159;6181050;718250;100M_61810_7182;194;2290
159;6181050;718350;100M_61810_7183;155;20
159;6181050;718450;100M_61810_7184;339;12
159;6181050;718650;100M_61810_7186;0;31
159;6181050;719850;100M_61810_7198;37;2
159;6181050;719950;100M_61810_7199;34;0
159;6181050;720050;100M_61810_7200;34;0
159;6181050;720150;100M_61810_7201;23;0
159;6181050;720250;100M_61810_7202;43;0
159;6181050;720350;100M_61810_7203;36;2
159;6181050;720450;100M_61810_7204;35;0
159;6181050;720550;100M_61810_7205;21;3
159;6181050;720650;100M_61810_7206;79;0
159;6181050;720750;100M_61810_7207;79;2
101;6181050;721150;100M_61810_7211;5;1
101;6181050;721250;100M_61810_7212;34;3
101;6181050;721350;100M_61810_7213;51;1
101;6181050;721450;100M_61810_7214;35;4
101;6181050;721550;100M_61810_7215;103;663
101;6181050;721650;100M_61810_7216;6;0
101;6181050;721750;100M_61810_7217;31;0
101;6181050;721850;100M_61810_7218;50;8
101;6181050;721950;100M_61810_7219;36;1
101;6181050;722050;100M_61810_7220;29;1
101;6181050;722150;100M_61810_7221;32;0
101;6181050;722250;100M_61810_7222;15;1
157;6181050;723350;100M_61810_7233;15;1
157;6181050;723450;100M_61810_7234;35;6
157;6181050;723550;100M_61810_7235;29;2
101;6181050;723750;100M_61810_7237;149;8
101;6181050;723850;100M_61810_7238;0;58
101;6181050;724250;100M_61810_7242;8;30
101;6181050;724350;100M_61810_7243;16;23
101;6181050;724450;100M_61810_7244;17;63
101;6181050;724550;100M_61810_7245;16;37
157;6181050;724750;100M_61810_7247;94;5
101;6181050;726250;100M_61810_7262;3;3
101;6181050;726350;100M_61810_7263;11;10
101;6181050;726550;100M_61810_7265;0;33
101;6181050;726650;100M_61810_7266;0;44
151;6181150;708750;100M_61811_7087;3;5
151;6181150;708850;100M_61811_7088;1;0
151;6181150;709550;100M_61811_7095;11;269
151;6181150;709650;100M_61811_7096;11;0
151;6181150;709750;100M_61811_7097;35;0
151;6181150;709850;100M_61811_7098;4;0
151;6181150;709950;100M_61811_7099;0;372
151;6181150;710050;100M_61811_7100;0;136
151;6181150;710150;100M_61811_7101;123;5
151;6181150;710250;100M_61811_7102;124;2
151;6181150;710350;100M_61811_7103;104;8
151;6181150;710450;100M_61811_7104;2;43
151;6181150;710950;100M_61811_7109;20;132
151;6181150;711050;100M_61811_7110;64;34
151;6181150;711150;100M_61811_7111;14;2
151;6181150;711250;100M_61811_7112;52;0
151;6181150;711350;100M_61811_7113;27;0
151;6181150;711450;100M_61811_7114;45;9
151;6181150;711550;100M_61811_7115;26;2
151;6181150;711650;100M_61811_7116;33;3
151;6181150;711750;100M_61811_7117;13;7
151;6181150;711850;100M_61811_7118;0;5
151;6181150;711950;100M_61811_7119;0;19
151;6181150;712950;100M_61811_7129;0;379
151;6181150;713350;100M_61811_7133;0;30
151;6181150;713450;100M_61811_7134;0;302
151;6181150;713550;100M_61811_7135;16;1
151;6181150;713650;100M_61811_7136;53;2
151;6181150;713750;100M_61811_7137;24;1
151;6181150;713850;100M_61811_7138;18;1
163;6181150;714350;100M_61811_7143;34;0
163;6181150;714450;100M_61811_7144;33;8
163;6181150;714550;100M_61811_7145;24;0
163;6181150;714650;100M_61811_7146;41;1
163;6181150;714750;100M_61811_7147;55;4
163;6181150;714850;100M_61811_7148;36;0
163;6181150;714950;100M_61811_7149;39;1
163;6181150;715050;100M_61811_7150;43;0
163;6181150;715150;100M_61811_7151;39;2
163;6181150;715250;100M_61811_7152;52;0
163;6181150;715350;100M_61811_7153;82;0
163;6181150;715450;100M_61811_7154;63;0
163;6181150;715550;100M_61811_7155;55;0
163;6181150;715650;100M_61811_7156;75;1
163;6181150;715750;100M_61811_7157;76;13
163;6181150;715850;100M_61811_7158;35;43
163;6181150;715950;100M_61811_7159;57;1
163;6181150;716050;100M_61811_7160;38;0
163;6181150;716250;100M_61811_7162;62;1
163;6181150;716450;100M_61811_7164;6;0
163;6181150;716550;100M_61811_7165;11;0
163;6181150;716650;100M_61811_7166;16;0
163;6181150;716750;100M_61811_7167;16;3
159;6181150;716950;100M_61811_7169;21;1
159;6181150;717050;100M_61811_7170;35;6
159;6181150;717150;100M_61811_7171;51;3
159;6181150;717250;100M_61811_7172;43;2
159;6181150;717350;100M_61811_7173;41;2
159;6181150;717450;100M_61811_7174;63;3
159;6181150;717550;100M_61811_7175;65;2
159;6181150;717650;100M_61811_7176;51;1
159;6181150;717750;100M_61811_7177;55;4
159;6181150;717850;100M_61811_7178;43;1
159;6181150;717950;100M_61811_7179;47;0
159;6181150;718050;100M_61811_7180;7;14
159;6181150;718250;100M_61811_7182;0;284
159;6181150;718350;100M_61811_7183;440;0
159;6181150;718450;100M_61811_7184;164;7
159;6181150;718550;100M_61811_7185;84;57
159;6181150;719250;100M_61811_7192;0;18
159;6181150;719850;100M_61811_7198;27;1
159;6181150;719950;100M_61811_7199;32;0
159;6181150;720050;100M_61811_7200;32;0
159;6181150;720150;100M_61811_7201;22;4
159;6181150;720250;100M_61811_7202;33;0
159;6181150;720350;100M_61811_7203;30;3
159;6181150;720450;100M_61811_7204;42;4
159;6181150;720550;100M_61811_7205;66;0
159;6181150;720650;100M_61811_7206;40;0
159;6181150;720750;100M_61811_7207;56;3
101;6181150;721250;100M_61811_7212;37;0
101;6181150;721350;100M_61811_7213;47;4
101;6181150;721450;100M_61811_7214;75;0
101;6181150;721550;100M_61811_7215;64;0
101;6181150;721650;100M_61811_7216;53;1
101;6181150;721750;100M_61811_7217;39;1
101;6181150;721850;100M_61811_7218;2;0
101;6181150;721950;100M_61811_7219;26;0
101;6181150;722050;100M_61811_7220;21;0
101;6181150;722150;100M_61811_7221;12;0
157;6181150;722450;100M_61811_7224;34;1
157;6181150;722550;100M_61811_7225;34;2
157;6181150;722650;100M_61811_7226;32;0
157;6181150;722750;100M_61811_7227;30;1
157;6181150;722850;100M_61811_7228;39;2
157;6181150;722950;100M_61811_7229;43;2
157;6181150;723050;100M_61811_7230;14;1
157;6181150;723150;100M_61811_7231;14;0
157;6181150;723250;100M_61811_7232;25;1
157;6181150;723350;100M_61811_7233;26;8
157;6181150;723450;100M_61811_7234;45;1
157;6181150;723550;100M_61811_7235;34;1
101;6181150;723750;100M_61811_7237;142;26
101;6181150;724150;100M_61811_7241;0;18
101;6181150;724250;100M_61811_7242;11;8
101;6181150;724350;100M_61811_7243;15;4
101;6181150;724450;100M_61811_7244;16;19
101;6181150;724550;100M_61811_7245;91;2
157;6181150;724750;100M_61811_7247;0;139
157;6181150;724850;100M_61811_7248;0;959
101;6181150;726250;100M_61811_7262;2;5
151;6181250;708850;100M_61812_7088;3;4
151;6181250;709150;100M_61812_7091;0;140
151;6181250;709450;100M_61812_7094;0;147
151;6181250;709650;100M_61812_7096;0;79
151;6181250;709750;100M_61812_7097;0;27
151;6181250;710150;100M_61812_7101;15;1
151;6181250;710250;100M_61812_7102;152;4
151;6181250;710350;100M_61812_7103;101;1
151;6181250;710450;100M_61812_7104;0;564
151;6181250;710650;100M_61812_7106;0;35
151;6181250;710750;100M_61812_7107;52;3
151;6181250;710850;100M_61812_7108;0;103
151;6181250;710950;100M_61812_7109;9;29
151;6181250;711050;100M_61812_7110;61;123
151;6181250;711150;100M_61812_7111;14;0
151;6181250;711250;100M_61812_7112;10;0
151;6181250;711350;100M_61812_7113;47;9
151;6181250;711450;100M_61812_7114;75;0
151;6181250;711550;100M_61812_7115;38;3
151;6181250;711650;100M_61812_7116;18;0
151;6181250;711750;100M_61812_7117;27;0
151;6181250;711850;100M_61812_7118;17;3
151;6181250;711950;100M_61812_7119;17;47
151;6181250;712050;100M_61812_7120;0;173
151;6181250;712250;100M_61812_7122;0;32
151;6181250;712550;100M_61812_7125;0;775
151;6181250;712850;100M_61812_7128;0;957
151;6181250;713150;100M_61812_7131;0;84
151;6181250;713350;100M_61812_7133;0;50
151;6181250;713650;100M_61812_7136;43;0
151;6181250;713750;100M_61812_7137;56;2
163;6181250;714150;100M_61812_7141;25;0
163;6181250;714250;100M_61812_7142;26;1
163;6181250;714350;100M_61812_7143;37;0
163;6181250;714450;100M_61812_7144;32;1
163;6181250;714550;100M_61812_7145;41;1
163;6181250;714650;100M_61812_7146;72;0
163;6181250;714750;100M_61812_7147;88;0
163;6181250;714850;100M_61812_7148;49;0
163;6181250;714950;100M_61812_7149;46;0
163;6181250;715050;100M_61812_7150;50;0
163;6181250;715150;100M_61812_7151;70;0
163;6181250;715250;100M_61812_7152;27;0
163;6181250;715350;100M_61812_7153;32;0
163;6181250;715450;100M_61812_7154;41;0
163;6181250;715550;100M_61812_7155;42;1
163;6181250;715650;100M_61812_7156;33;2
163;6181250;715750;100M_61812_7157;65;1
163;6181250;715850;100M_61812_7158;35;5
163;6181250;715950;100M_61812_7159;6;23
163;6181250;716250;100M_61812_7162;58;1
163;6181250;716350;100M_61812_7163;31;27
163;6181250;716450;100M_61812_7164;45;0
163;6181250;716550;100M_61812_7165;36;0
163;6181250;716650;100M_61812_7166;32;0
163;6181250;716750;100M_61812_7167;31;1
159;6181250;716950;100M_61812_7169;17;0
159;6181250;717050;100M_61812_7170;44;1
159;6181250;717150;100M_61812_7171;32;0
159;6181250;717250;100M_61812_7172;47;2
159;6181250;717350;100M_61812_7173;35;0
159;6181250;717450;100M_61812_7174;38;0
159;6181250;717550;100M_61812_7175;28;0
159;6181250;717650;100M_61812_7176;37;1
159;6181250;717750;100M_61812_7177;50;1
159;6181250;717850;100M_61812_7178;56;1
159;6181250;717950;100M_61812_7179;78;4
159;6181250;718050;100M_61812_7180;86;4
159;6181250;718150;100M_61812_7181;29;0
